episode,reward,crashed,length
1,2.84437240578972,1,5
2,21.248110855569003,0,30
3,9.091131550514069,1,13
4,25.08189136501506,1,28
5,3.9572063683176055,1,5
6,14.621604243297377,1,21
7,16.846306673754558,1,20
8,11.55856054637227,1,13
9,1.9583725634928275,1,3
10,6.12965895951264,1,9
11,1.9602091714909529,1,3
12,2.5682892715232106,1,4
13,3.754707248874702,1,5
14,1.5982070401394535,1,3
15,17.696495478641417,1,23
16,16.121384714795006,1,20
17,15.613422616152302,1,22
18,12.129703129022325,1,17
19,10.199638813077941,1,12
20,6.160643945267552,1,8
21,6.823027931230133,1,10
22,8.591996911249582,1,10
23,1.7649228101313175,1,3
24,9.359254852498857,1,13
25,21.60761283164155,0,30
26,4.293353971782731,1,7
27,23.382528331937635,0,30
28,4.4759851695365285,1,6
29,8.17969614736433,1,12
30,9.601675701578566,1,12
31,1.602272727272727,1,3
32,7.382694208074453,1,11
33,13.386776857836848,1,18
34,14.057874745758639,1,19
35,1.925144218813404,1,3
36,6.190859152726834,1,8
37,4.790702039089065,1,6
38,15.412292944312414,1,20
39,4.639689771062186,1,7
40,9.157652478878372,1,11
41,2.9573710298187494,1,4
42,5.207016582623725,1,8
43,14.149507080847986,1,19
44,2.401190587607902,1,4
45,20.40107430623146,1,29
46,10.408724638793338,1,13
47,7.211305006400463,1,10
48,22.08862707482605,0,30
49,5.888681868721731,1,9
50,21.88009836553496,0,30
51,17.763253058650438,1,26
52,12.284177635091622,1,16
53,16.60840037537327,1,19
54,21.69584474364209,0,30
55,20.74439318836118,0,30
56,1.7649228101313175,1,3
57,5.362951500861982,1,7
58,6.193956784008504,1,7
59,4.1965024691176644,1,6
60,1.7649228101313175,1,3
61,16.16597539423031,1,20
62,6.139777483016624,1,9
63,7.399350043055848,1,10
64,12.705460479135574,1,18
65,7.731733328726546,1,11
66,4.409271380522973,1,7
67,0.8496688366553268,1,2
68,5.475956188347939,1,7
69,8.770334314000143,1,12
70,9.953975875061282,1,11
71,6.756617425672542,1,8
72,5.199291611129861,1,7
73,5.99761533520589,1,8
74,9.856338360128914,1,14
75,2.9592167598122607,1,4
76,15.55157572828076,1,21
77,18.35750914534078,1,22
78,7.483547859602761,1,10
79,3.5284090909090904,1,6
80,5.999403440997081,1,8
81,17.4963303309142,1,23
82,8.27974581173466,1,11
83,0.9182360421533567,1,2
84,21.84161042388428,0,30
85,1.9583725634928275,1,3
86,5.1705570462517825,1,7
87,24.30051004329811,0,30
88,12.808029601747032,1,16
89,14.837406556956031,1,21
90,2.5873703868273883,1,4
91,2.5642135175608773,1,4
92,17.341353088750886,1,24
93,6.524479857513276,1,9
94,0.9850976595546611,1,2
95,1.9602091714909529,1,3
96,4.7922922578570635,1,6
97,5.786316597989357,1,7
98,6.957171472012259,1,8
99,21.08325652824343,1,30
100,1.7953289908768333,1,3
101,2.1625542239715383,1,4
102,4.757953414991336,1,6
103,5.043770373135828,1,6
104,3.9553488764532077,1,5
105,2.727272727272727,1,5
106,3.7923212284615007,1,5
107,8.384324603630061,1,10
108,4.7603241422600355,1,6
109,7.991302065556733,1,9
110,2.7572907203812167,1,4
111,22.716161151087686,1,26
112,13.19290164503829,1,17
113,11.333300870828829,1,15
114,2.1317816832019028,1,4
115,10.509383853528892,1,16
116,5.227582363094736,1,8
117,2.2559148261009225,1,4
118,9.557205963922582,1,11
119,2.5134128889566045,1,4
120,8.527050271938002,1,11
121,4.410983852747346,1,7
122,2.7572668943498306,1,4
123,25.133074583183095,0,30
124,7.897382213316998,1,10
125,1.1985551664893401,1,2
126,12.402677993327092,1,18
127,26.293113931297707,0,30
128,6.593039300644471,1,8
129,16.917928720633626,1,20
130,10.556343555478918,1,12
131,17.42164144285026,1,25
132,2.5660591737676812,1,4
133,17.978324835821436,1,19
134,16.27938996126076,1,19
135,4.414909161802709,1,7
136,13.649589432693528,1,18
137,10.294023780750177,1,14
138,2.957376534134098,1,4
139,6.853632741805377,1,10
140,5.757924433802747,1,7
141,15.003888676727724,1,18
142,21.209329373031856,1,26
143,3.275379417844259,1,4
144,6.302319653353405,1,9
145,15.274933576097146,1,22
146,20.8618689477805,1,27
147,2.647654706664218,1,4
148,10.884703886829115,1,14
149,21.766334321771435,0,30
150,2.596465354513197,1,4
151,4.7565087221514,1,6
152,12.124539417749148,1,15
153,13.660681232059833,1,17
154,1.4547784624645592,1,3
155,7.760349902111476,1,10
156,3.8524091618027088,1,6
157,6.389720608250353,1,8
158,19.976120969322118,1,25
159,4.766201791139587,1,7
160,12.464165033476712,1,18
161,11.358984060366284,1,13
162,10.3915617642961,1,14
163,6.9553128724787605,1,8
164,12.871908574056395,1,19
165,5.756074252808584,1,7
166,12.79170585298447,1,14
167,8.553246306158542,1,10
168,3.1205497226643177,1,4
169,5.36263747139856,1,8
170,23.30286604372326,1,26
171,1.1240078551770405,1,2
172,7.76031819875625,1,9
173,10.39765537685289,1,13
174,4.765961923539771,1,6
175,23.153948176020286,0,30
176,9.92402455315584,1,12
177,4.758483817545757,1,6
178,5.758332142817377,1,7
179,12.555407621365195,1,14
180,2.123508977009134,1,3
181,1.7953289908768333,1,3
182,4.210345606020934,1,6
183,2.9592167598122607,1,4
184,3.7318389751464642,1,6
185,8.917259788193304,1,11
186,7.969462301951023,1,10
187,11.156441269007884,1,13
188,6.802600277066194,1,10
189,12.167890671819503,1,16
190,10.751028683078257,1,12
191,8.967339813955848,1,12
192,11.302666120058362,1,16
193,9.337411125825616,1,13
194,6.205100104015105,1,8
195,1.1240078551770405,1,2
196,12.46000191326012,1,15
197,16.357311741575007,1,20
198,1.9583725634928275,1,3
199,12.088633042306444,1,15
200,9.882838606888164,1,13
201,5.562447965030936,1,7
202,10.612618710700229,1,13
203,12.65600108079343,1,16
204,1.7953289908768333,1,3
205,3.844800478898914,1,5
206,3.9572063683176055,1,5
207,3.5602517817985087,1,5
208,8.756084672456183,1,10
209,6.750273542012093,1,8
210,2.5642135175608773,1,4
211,8.259598903460729,1,12
212,27.647089154482202,0,30
213,10.612529778973544,1,13
214,13.852364802396222,1,16
215,1.7671529078868469,1,3
216,9.15699528500183,1,11
217,1.602272727272727,1,3
218,8.94980532716424,1,10
219,12.589725855680793,1,14
220,4.403210518240707,1,6
221,1.8566638223370147,1,3
222,1.2765543816746459,1,2
223,4.10222849745276,1,6
224,14.190021768639761,1,16
225,15.392963688749163,1,17
226,19.97285180837552,1,23
227,4.598860371876769,1,6
228,22.164355355908064,0,30
229,10.813958783415966,1,14
230,15.303513428460153,1,21
231,8.963848666046257,1,11
232,5.953736734078088,1,7
233,1.9583725634928275,1,3
234,0.9163888583212717,1,2
235,12.575725968943335,1,17
236,0.9660165442504834,1,2
237,8.955312302126181,1,10
238,14.604786720459165,1,17
239,11.163029346181293,1,13
240,7.5521824699847695,1,9
241,1.9583725634928275,1,3
242,4.955310489622915,1,6
243,26.004666030797956,0,30
244,8.76245494640857,1,12
245,10.961779192214442,1,13
246,0.9660165442504834,1,2
247,5.955305517483177,1,7
248,6.19954699230207,1,9
249,5.589596641773364,1,7
250,3.854121707805371,1,6
251,4.408216830705879,1,6
252,7.559011006504155,1,9
253,12.161329505709851,1,15
254,2.3989825583753617,1,4
255,8.376597578588404,1,11
256,12.8976286471533,1,16
257,5.052008060601208,1,7
258,4.687408880673009,1,6
259,1.9583725634928275,1,3
260,3.846618328272155,1,5
261,4.7603241422600355,1,6
262,5.884479929112984,1,8
263,9.207269565334027,1,11
264,4.957168006567855,1,6
265,10.318645846281969,1,13
266,9.799532363061006,1,12
267,17.896889148167354,1,24
268,13.71360862008516,1,20
269,8.523176887265084,1,11
270,25.951113044063725,1,28
271,14.524713311047353,1,18
272,2.6566675217334694,1,4
273,17.617346763983342,1,24
274,6.75435276244491,1,8
275,6.7774383611789855,1,10
276,3.9590471683324666,1,5
277,5.324028096772205,1,8
278,2.9851781656432337,1,4
279,4.5580620909369305,1,6
280,10.783084343682104,1,15
281,11.446328136575456,1,15
282,5.646565269568786,1,8
283,7.106245213252979,1,9
284,8.449270811108011,1,11
285,4.083531168227993,1,6
286,4.959018187143877,1,6
287,8.598853291484124,1,10
288,4.879666352722651,1,6
289,6.816714964209734,1,10
290,3.0505961767749987,1,4
291,6.953487094399372,1,8
292,2.277398577994079,1,3
293,11.760148602207819,1,13
294,5.885171374236293,1,8
295,1.7649228101313175,1,3
296,4.596980806993526,1,6
297,6.920462162590644,1,8
298,25.597460165415274,1,29
299,12.356278861307732,1,15
300,1.7671529078868469,1,3
301,3.204545454545454,1,5
302,5.597529522407721,1,8
303,10.371741301620478,1,14
304,9.208031519538851,1,13
305,1.6000542239715385,1,3
306,13.390645868392612,1,15
307,6.013911946256542,1,9
308,9.55399416497457,1,11
309,12.125621136555814,1,16
310,6.756749039204017,1,8
311,4.001200048477718,1,6
312,5.754495599671414,1,7
313,8.088614124575654,1,10
314,4.408216830705879,1,6
315,4.077189771062187,1,6
316,2.957376534134098,1,4
317,12.156032004204558,1,14
318,11.464700010419008,1,17
319,4.283932321571724,1,6
320,13.095607121640198,1,17
321,6.08217076230122,1,8
322,10.390522158768459,1,12
323,12.046357929393672,1,14
324,10.555363215243608,1,12
325,10.708182797760095,1,13
326,1.6000371704030871,1,3
327,4.990628965697091,1,7
328,5.752673195816506,1,7
329,11.847641524128052,1,15
330,4.523754948641141,1,7
331,8.124617860738422,1,10
332,11.937241997688037,1,15
333,16.451560919649122,1,23
334,14.762246952435314,1,17
335,7.160279927093632,1,9
336,6.590234322043949,1,8
337,12.368774957826256,1,16
338,2.761345535127316,1,4
339,1.9602091714909529,1,3
340,2.761345535127316,1,4
341,23.942448138454854,0,30
342,21.765104325145728,0,30
343,9.15600770189197,1,11
344,10.526144819929065,1,13
345,13.58883116202336,1,19
346,14.411261929195813,1,17
347,13.167511758308779,1,15
348,6.928572080040529,1,10
349,0.9660165442504834,1,2
350,6.955320896188731,1,8
351,5.279460283723998,1,7
352,3.75812300647113,1,5
353,6.15785197307241,1,8
354,24.471645406635673,0,30
355,11.801054120666857,1,14
356,18.749703561776318,1,21
357,4.9529374514556865,1,6
358,4.758337783326942,1,6
359,1.9602091714909529,1,3
360,3.9556185106781476,1,5
361,16.079839549548847,1,20
362,11.006875437906398,1,14
363,6.559469462555556,1,8
364,11.240729516294351,1,14
365,5.853404356961433,1,7
366,9.44497395905976,1,13
367,7.927332075696482,1,11
368,1.9851664053911855,1,3
369,2.7591154181621453,1,4
370,1.9602091714909529,1,3
371,22.914935296476997,0,30
372,24.524486687625867,1,29
373,10.146958927194003,1,14
374,19.086276749830045,1,22
375,9.633704040727416,1,12
376,9.542522365397282,1,14
377,10.596552347674223,1,13
378,14.540073386668064,1,18
379,1.1240078551770405,1,2
380,9.070801990977369,1,10
381,10.71974374432585,1,12
382,7.756452366411376,1,9
383,19.950023970350536,1,28
384,4.287574129692526,1,7
385,9.387842883818937,1,11
386,9.088403525007182,1,12
387,6.849336472960848,1,9
388,19.16067678287806,1,24
389,4.792283781816731,1,6
390,1.9602091714909529,1,3
391,4.404174279287405,1,7
392,13.751182900673228,1,15
393,13.860542909295054,1,19
394,21.923881444460633,1,26
395,4.959018187143877,1,6
396,2.7924868791082558,1,4
397,8.555359042989268,1,10
398,14.080556666182583,1,16
399,13.131616459568855,1,17
400,2.6509266414374983,1,4
401,14.854381571864971,1,17
402,9.345687848082928,1,14
403,3.364932165612759,1,5
404,7.754616023623267,1,9
405,17.333195412527992,1,20
406,2.9592167598122607,1,4
407,6.5576046301275115,1,8
408,7.163762069729614,1,9
409,10.075893377006553,1,14
410,13.935306524260309,1,17
411,2.957376534134098,1,4
412,6.333225125561707,1,9
413,3.890107239200671,1,6
414,1.7649228101313175,1,3
415,9.559434770733347,1,11
416,4.757953414991336,1,6
417,4.571910062888276,1,7
418,4.398358697849817,1,6
419,17.55995097349842,1,20
420,16.91848364619037,1,19
421,9.847280415837146,1,13
422,7.998200499593532,1,10
423,6.883107173963728,1,9
424,2.9205734152135783,1,4
425,6.7888289052318616,1,8
426,8.475059631725218,1,10
427,6.362925963362704,1,8
428,2.1954904485736004,1,3
429,4.1661239766912415,1,6
430,9.952598342836987,1,12
431,21.1506223971796,0,30
432,3.9590471683324666,1,5
433,5.369284200141937,1,8
434,2.7591154181621453,1,4
435,17.571672845342412,1,21
436,4.957177290232426,1,6
437,7.158735644603012,1,9
438,4.959018187143877,1,6
439,1.1985551664893401,1,2
440,2.7572907203812167,1,4
441,4.7922922578570635,1,6
442,9.66745306754324,1,14
443,7.203201139352486,1,9
444,8.923787608624272,1,12
445,8.072671439325259,1,9
446,2.7591154181621453,1,4
447,10.555635448671293,1,12
448,7.3671600070402725,1,9
449,12.151280985065025,1,18
450,1.9602091714909529,1,3
451,5.596261829300657,1,7
452,1.9602091714909529,1,3
453,4.168326355843688,1,6
454,18.962843735156415,1,21
455,24.299223410151708,0,30
456,3.9571975996624404,1,5
457,5.7584694411810275,1,7
458,1.9602091714909529,1,3
459,4.754267052882113,1,6
460,4.166098112246325,1,6
461,1.9602091714909529,1,3
462,9.360196543130703,1,11
463,3.3216279934107895,1,5
464,8.601061442066076,1,10
465,7.400390533670159,1,9
466,4.757953414991336,1,6
467,5.758472655685588,1,7
468,14.794072686481897,1,19
469,4.163881123250575,1,6
470,25.23165403832923,0,30
471,3.9590471683324666,1,5
472,5.2548135362790065,1,8
473,11.367264946732265,1,14
474,11.535626776175427,1,15
475,3.202326951244266,1,5
476,12.953197618587133,1,14
477,8.20451050513784,1,10
478,1.7649228101313175,1,3
479,6.764860780739419,1,9
480,12.014872648304511,1,15
481,6.523232571610133,1,8
482,15.782112614136318,1,20
483,16.616400616228677,1,21
484,6.554758922019684,1,8
485,5.723832274378732,1,7
486,5.6513391085995535,1,7
487,22.556002331060952,1,24
488,6.800676742054362,1,8
489,11.970719662080263,1,16
490,26.052514503029528,1,30
491,18.550337709051906,1,20
492,16.323742617134442,1,20
493,6.805715102711754,1,9
494,12.945449643267372,1,19
495,5.277195052781539,1,6
496,2.957376534134098,1,4
497,9.48619316330439,1,12
498,2.7591154181621453,1,4
499,8.956281953204352,1,11
500,4.786495843418729,1,6
501,2.7572907203812167,1,4
502,2.761345535127316,1,4
503,1.5982070401394535,1,3
504,5.651672401585501,1,8
505,5.955575835265498,1,7
506,5.573863636363636,1,9
507,5.959013234599721,1,7
508,2.7943365791981405,1,4
509,6.596974193916839,1,8
510,7.788346068558313,1,9
511,8.555769030826072,1,10
512,4.6934697429552745,1,7
513,5.40407051743883,1,7
514,11.561318874861687,1,13
515,6.760177733093146,1,8
516,10.599221342621673,1,12
517,1.6503489442209243,1,3
518,2.9592167598122607,1,4
519,1.1211282096181674,1,2
520,3.9572014196905787,1,5
521,2.1954904485736004,1,3
522,1.7649228101313175,1,3
523,1.0508547873237735,1,2
524,3.756283084319424,1,5
525,1.9602091714909529,1,3
526,1.0543947944607421,1,2
527,21.76305361805234,1,24
528,8.759319418948124,1,11
529,9.561894031536186,1,12
530,11.497705324416053,1,16
531,8.760148607276456,1,10
532,3.989439550944213,1,5
533,10.955333010388953,1,12
534,2.123508977009134,1,3
535,8.333432176753357,1,11
536,6.760177733093146,1,8
537,3.5584089870422027,1,5
538,1.7953289908768333,1,3
539,16.201132924353693,1,18
540,1.7649228101313175,1,3
541,14.215236055571864,1,18
542,12.657416992570278,1,16
543,1.7671529078868469,1,3
544,10.53755923413215,1,15
545,3.760353123448624,1,5
546,3.9572063683176055,1,5
547,15.974178501010728,1,20
548,1.6000371704030871,1,3
549,8.207967366092802,1,11
550,7.394089635780557,1,9
551,3.7562824772575865,1,5
552,26.354637427563855,1,28
553,4.050678636337507,1,5
554,5.163303719259424,1,7
555,8.915908854241577,1,10
556,1.7671529078868469,1,3
557,3.9572014196905787,1,5
558,12.138551599244657,1,17
559,13.05463190330579,1,16
560,8.216046502693903,1,12
561,5.277195052781539,1,6
562,20.41016691478513,1,26
563,2.9592167598122607,1,4
564,11.375398189049458,1,16
565,2.7572907203812167,1,4
566,6.959012388268193,1,8
567,7.849304707867236,1,9
568,13.55356647412635,1,15
569,6.9553128724787605,1,8
570,4.75610414980419,1,6
571,27.641855332390985,0,30
572,23.072791867008803,1,24
573,2.9195409641714383,1,4
574,10.998784941216192,1,12
575,6.919918025891463,1,9
576,6.75608566341581,1,8
577,18.457520103300173,1,23
578,1.9583725634928275,1,3
579,2.566053658965085,1,4
580,16.802248884455974,1,19
581,6.763898989348239,1,9
582,2.7572668943498306,1,4
583,3.9572014196905787,1,5
584,10.897957487796452,1,14
585,9.955333011194886,1,11
586,5.959582091701926,1,8
587,4.367166051770688,1,6
588,5.553034574730877,1,7
589,20.89305577956608,1,25
590,8.759291406103834,1,10
591,2.277398577994079,1,3
592,8.05319975299364,1,10
593,12.016994889438116,1,15
594,2.761345535127316,1,4
595,1.5982070401394535,1,3
596,2.853067587644767,1,4
597,7.95717132690188,1,9
598,7.955312708237433,1,9
599,23.726176444088352,0,30
600,10.996853664060652,1,13
601,14.01462683141582,1,19
602,4.2807075946725535,1,6
603,3.9550916435570764,1,5
604,3.922329971258596,1,5
605,4.516531644301874,1,6
606,4.797538891332608,1,7
607,3.9571975996624404,1,5
608,2.9592167598122607,1,4
609,11.121547633303432,1,12
610,3.795990784233742,1,5
611,13.67469880791624,1,16
612,3.9590471683324666,1,5
613,8.768671253731084,1,12
614,9.648705989802306,1,11
615,1.4807360421533566,1,3
616,8.24764575942941,1,11
617,1.2783909896727712,1,2
618,14.37927809727794,1,19
619,10.167516245060039,1,12
620,8.492127507132157,1,12
621,2.566053658965085,1,4
622,9.818916637057477,1,14
623,11.58313937294443,1,16
624,22.614679430995157,1,28
625,8.28371572896178,1,11
626,1.6000371704030871,1,3
627,5.95717232116616,1,7
628,8.393482146505184,1,10
629,1.6000542239715385,1,3
630,3.9571975996624404,1,5
631,14.754215176417471,1,16
632,6.768725255274737,1,9
633,5.084232592308686,1,7
634,5.563014821867666,1,7
635,12.365534045838755,1,14
636,1.6000542239715385,1,3
637,3.756289207298002,1,5
638,0.9850976595546611,1,2
639,8.213690587607902,1,12
640,1.7671529078868469,1,3
641,1.7649228101313175,1,3
642,2.9943962649287283,1,4
643,15.154619225922723,1,17
644,4.170818051325916,1,6
645,1.9602091714909529,1,3
646,2.05230133899174,1,3
647,14.677174254445019,1,16
648,24.55733053986032,1,26
649,6.189126706006775,1,8
650,4.765961923539771,1,6
651,7.367536409783234,1,9
652,10.555753254469101,1,12
653,9.095562468506461,1,13
654,5.300953759485512,1,8
655,3.117534578775725,1,4
656,1.9602091714909529,1,3
657,1.8497902778011344,1,3
658,3.4024166792303987,1,5
659,5.363028044690241,1,8
660,3.76599090472836,1,5
661,10.24538710699303,1,13
662,8.520874360255158,1,11
663,18.91865813520663,1,21
664,19.46125872653942,1,24
665,4.754529114814517,1,6
666,20.32572149291589,1,22
667,9.818314333814739,1,14
668,5.197745670107231,1,7
669,7.362042320991993,1,9
670,11.080498806414703,1,14
671,19.703174201697163,1,24
672,4.601081742925651,1,6
673,6.1570813387559395,1,8
674,4.162743770391238,1,6
675,10.849832744273163,1,14
676,3.724033172245943,1,5
677,4.001601302190288,1,6
678,13.55459481559011,1,15
679,4.403210518240707,1,6
680,12.949776564946703,1,14
681,4.3591802212192725,1,6
682,12.75644891953941,1,14
683,12.141172164742125,1,15
684,3.756283084319424,1,5
685,4.7601835319688295,1,6
686,8.327224681416851,1,12
687,14.966129125116716,1,19
688,10.32463956884236,1,13
689,2.398545842333599,1,4
690,24.368661035567488,0,30
691,1.7649228101313175,1,3
692,20.421034925430295,1,25
693,12.078706004749021,1,14
694,3.8530276932353416,1,5
695,3.9990009167283964,1,6
696,12.375185117659461,1,17
697,11.198581113991617,1,13
698,6.329134710701731,1,8
699,23.781072670364356,1,28
700,20.07715464880433,1,23
701,5.356962854239758,1,7
702,16.61739232181241,1,21
703,7.870438997322982,1,12
704,1.6000542239715385,1,3
705,9.599028205943263,1,12
706,28.557723363577452,0,30
707,11.923453524216779,1,15
708,1.9602091714909529,1,3
709,11.561154194876515,1,13
710,12.257490086336475,1,15
711,26.885801632820737,0,30
712,20.44991558071692,1,24
713,11.581568127890693,1,13
714,12.356496964226395,1,14
715,18.288033436933343,1,26
716,2.401173448340891,1,4
717,16.879219187633836,1,19
718,13.411661597933245,1,16
719,2.9592167598122607,1,4
720,8.937547251163103,1,12
721,24.08750970554185,1,29
722,8.957161897788737,1,10
723,23.84209944445664,1,28
724,12.7178600212738,1,14
725,3.9571975996624404,1,5
726,8.859690418634555,1,12
727,18.2119834234616,1,22
728,1.9602091714909529,1,3
729,3.9590471683324666,1,5
730,22.72618107476122,1,25
731,10.369221935658395,1,12
732,3.6777278727325475,1,5
733,26.130339957957602,0,30
734,13.748666717365625,1,15
735,2.9592167598122607,1,4
736,14.972942109612507,1,18
737,15.289349674877048,1,20
738,14.76359576851444,1,17
739,3.7562824772575865,1,5
740,3.9572063683176055,1,5
741,3.794166987718347,1,5
742,19.091510694442658,1,23
743,7.1623204105542735,1,9
744,4.792288407413923,1,6
745,2.5894223701829255,1,4
746,9.55819284284862,1,11
747,27.802585943485635,0,30
748,15.962948502459648,1,19
749,2.7591154181621453,1,4
750,8.878812640840817,1,11
751,12.078331241984847,1,13
752,4.921288170130098,1,7
753,11.018007170522711,1,14
754,2.9851781656432337,1,4
755,20.47622856292581,1,23
756,8.242697801892838,1,10
757,6.9555764310767,1,8
758,24.00277831270915,1,27
759,8.202126822191511,1,10
760,10.951872972767928,1,12
